chapter_num,chapter_name,chapter_fa,path,name,level,last_year,last_value,first_year,first_value,n_points
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Savings Accounts (Rs. Million),Savings Accounts (Rs. Million),1,2021-22,10508.6,1990-91,1659.3,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Special Savings Accounts (Rs. Million),Special Savings Accounts (Rs. Million),1,2021-22,-273790.9,1990-91,4875.1,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Mahana Amdani Accounts (Rs. Million),Mahana Amdani Accounts (Rs. Million),1,2021-22,31.1,1990-91,154.6,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Prize Bonds (Rs. Million),Prize Bonds (Rs. Million),1,2021-22,-81803.7,1990-91,3066.1,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Postal Life Insurance (Rs. Million),Postal Life Insurance (Rs. Million),1,2020-21,-1311.9,1990-91,397.5,20
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > National Savings Bonds (Rs. Million),National Savings Bonds (Rs. Million),1,2019-20,-137,2009-10,3625.2,4
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Short Term Saving Certificates (Rs. Million),Short Term Saving Certificates (Rs. Million),1,2021-22,690.3,2012-13,3969.7,10
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Premium Prize Bonds (R) (Rs. Million),Premium Prize Bonds (R) (Rs. Million),1,2021-22,12706.3,2016-17,2921.7,6
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Shuhda Welfare Accounts (Rs. Million),Shuhda Welfare Accounts (Rs. Million),1,2021-22,40.2,2018-19,42.1,4
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > SARWA Islamic Savings Schemes (Rs. Million),SARWA Islamic Savings Schemes (Rs. Million),1,,,,,0
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,National Savings Schemes (Net Investment) > Grand Total (Rs. Million),Grand Total (Rs. Million),1,2021-22,-358685.3,1990-91,5405.9,32
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions,Loans Disbursed by DFIs & Other Financial Institutions,0,,,,,0
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > DFIs (Rs. Billion),DFIs (Rs. Billion),1,2005-06,10.6,2001-02,2.9,5
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Special Banks (Rs. Billion),Special Banks (Rs. Billion),1,2005-06,23.1,2001-02,11.3,5
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Islamic Banks (Rs. Billion),Islamic Banks (Rs. Billion),1,2005-06,24.4,2001-02,2.5,5
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Khushali Bank (Rs. Billion),Khushali Bank (Rs. Billion),1,2007-08,2.6,2001-02,0.2,7
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Non-Banking Microfinance Institutions (Rs. Billion),Non-Banking Microfinance Institutions (Rs. Billion),1,2024-25,270.5,2001-02,0,16
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Leasing Companies (Rs. Billion),Leasing Companies (Rs. Billion),1,2024-25,1.4,2001-02,15.9,22
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Investment Banks / Investment Finance Companies (Rs. Billion),Investment Banks / Investment Finance Companies (Rs. Billion),1,2024-25,116.5,2001-02,4.4,22
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Modarabas (Rs. Billion),Modarabas (Rs. Billion),1,2024-25,24.2,2001-02,4.8,23
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Housing Finance (Rs. Billion),Housing Finance (Rs. Billion),1,2024-25,0.2,2001-02,0.1,12
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Loans Disbursed by DFIs & Other Financial Institutions > Discount Houses (Rs. Billion),Discount Houses (Rs. Billion),1,2024-25,0.3,2001-02,0.1,8
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,KSE-100 Index (End June),KSE-100 Index (End June),0,2024-25,125627,1990-91,1572,34
7,Capital Markets and Corporate Sector,بازار سرمایه و بخش شرکتی,Market Capitalization Rs billion (End June),Market Capitalization Rs billion (End June),0,2024-25,15240,1990-91,68,34
8,Inflation,تورم,"CPI, General","CPI, General",0,2024-25,264.01,1960-61,33.67,65
8,Inflation,تورم,"CPI, Food Beverages & Tobacco","CPI, Food Beverages & Tobacco",0,2021-22,166.46,1960-61,30.87,62
8,Inflation,تورم,"CPI, Apparel Textile & Footwear","CPI, Apparel Textile & Footwear",0,2021-22,149.57,1960-61,35.05,62
8,Inflation,تورم,"CPI, House Rent","CPI, House Rent",0,2021-22,157.47,1990-91,45.15,32
8,Inflation,تورم,"CPI, Energy","CPI, Energy",0,2007-08,165.17,1990-91,38.95,18
8,Inflation,تورم,"CPI, Household Furniture, Equipments etc.","CPI, Household Furniture, Equipments etc.",0,2024-25,273.84,1960-61,40.01,65
8,Inflation,تورم,"CPI, Transport & Communication","CPI, Transport & Communication",0,2007-08,138.66,1990-91,41.72,18
8,Inflation,تورم,"CPI, Recreation Entertainment","CPI, Recreation Entertainment",0,2021-22,134.71,1990-91,48.68,32
8,Inflation,تورم,"CPI, Education","CPI, Education",0,2024-25,207.77,2000-01,100,25
8,Inflation,تورم,"CPI, Cleaning, Laundry & Personal Appearance","CPI, Cleaning, Laundry & Personal Appearance",0,2007-08,138.28,1990-91,43.54,18
8,Inflation,تورم,"CPI, Medicare","CPI, Medicare",0,2015-16,182.69,1990-91,42.73,26
8,Inflation,تورم,"CPI (2007-08), General","CPI (2007-08), General",0,2015-16,203.82,2008-09,117.03,8
8,Inflation,تورم,"CPI (2007-08), Food & Non Alcoholic Beverages","CPI (2007-08), Food & Non Alcoholic Beverages",0,2015-16,219.42,2008-09,123.13,8
8,Inflation,تورم,"CPI (2007-08), Beverages & Tobacco","CPI (2007-08), Beverages & Tobacco",0,2015-16,329.25,2008-09,113.64,8
8,Inflation,تورم,"CPI (2007-08), Clothing & Foot wear","CPI (2007-08), Clothing & Foot wear",0,2015-16,224.18,2008-09,111.74,8
8,Inflation,تورم,"CPI (2007-08), Housing, Water, Elec.Gas & Fuel","CPI (2007-08), Housing, Water, Elec.Gas & Fuel",0,2015-16,183.9,2008-09,112.01,8
8,Inflation,تورم,"CPI (2007-08), Household Equipment & Repair Maintenance","CPI (2007-08), Household Equipment & Repair Maintenance",0,2015-16,217.38,2008-09,115.97,8
8,Inflation,تورم,"CPI (2007-08), Health","CPI (2007-08), Health",0,2015-16,182.69,2008-09,108.03,8
8,Inflation,تورم,"CPI (2007-08), Transport","CPI (2007-08), Transport",0,2015-16,174.25,2008-09,125.15,8
8,Inflation,تورم,"CPI (2007-08), Communication","CPI (2007-08), Communication",0,2015-16,130.56,2008-09,105.59,8
8,Inflation,تورم,"CPI (2007-08), Recreation & Culture","CPI (2007-08), Recreation & Culture",0,2015-16,194.21,2008-09,114.27,8
8,Inflation,تورم,"CPI (2007-08), Education","CPI (2007-08), Education",0,2015-16,213.02,2008-09,108.15,8
8,Inflation,تورم,"CPI (2007-08), Restaurant & Hotels","CPI (2007-08), Restaurant & Hotels",0,2015-16,256.79,2008-09,123.53,8
8,Inflation,تورم,"CPI (2007-08), Miscellaneous","CPI (2007-08), Miscellaneous",0,2015-16,228.22,2008-09,117.65,8
8,Inflation,تورم,"Indices, CPI","Indices, CPI",0,2015-16,203.82,1991-92,47.41,25
8,Inflation,تورم,"Indices, Food CPI","Indices, Food CPI",0,2015-16,224.78,1991-92,46.33,25
8,Inflation,تورم,"Indices, Non-Food CPI","Indices, Non-Food CPI",0,2015-16,191.25,1991-92,48.52,25
8,Inflation,تورم,"Indices, Core Inflation","Indices, Core Inflation",0,2015-16,190.71,1991-92,48.84,25
8,Inflation,تورم,CPI Inflation (%),CPI Inflation (%),0,2015-16,2.86,1991-92,10.58,25
8,Inflation,تورم,Food Inflation (%),Food Inflation (%),0,2015-16,2.08,1991-92,10.64,25
8,Inflation,تورم,Non-Food Inflation(%),Non-Food Inflation(%),0,2015-16,3.41,1991-92,10.52,25
8,Inflation,تورم,Core Inflation(%),Core Inflation(%),0,2015-16,4.17,1991-92,10.52,25
8,Inflation,تورم,"Indices, National CPI","Indices, National CPI",0,2024-25,264.01,2016-17,104.81,9
8,Inflation,تورم,"Indices, National CPI > Indices, Urban, Food","Indices, Urban, Food",1,2024-25,280.6,2016-17,104.32,9
8,Inflation,تورم,"Indices, National CPI > Indices, Urban, Non-food","Indices, Urban, Non-food",1,2024-25,249.02,2016-17,105.13,9
8,Inflation,تورم,"Indices, National CPI > Indices, Urban, Core","Indices, Urban, Core",1,2024-25,216.95,2016-17,106.1,9
8,Inflation,تورم,"Indices, National CPI > Indices, Rural, Food","Indices, Rural, Food",1,2024-25,283.97,2016-17,105.11,9
8,Inflation,تورم,"Indices, National CPI > Indices, Rural, Non-food","Indices, Rural, Non-food",1,2024-25,256.47,2016-17,104.48,9
8,Inflation,تورم,"Indices, National CPI > Indices, Rural, Core","Indices, Rural, Core",1,2024-25,248.41,2016-17,105.6,9
8,Inflation,تورم,"Growth (%), National CPI","Growth (%), National CPI",0,2024-25,4.49,2016-17,4.81,9
8,Inflation,تورم,"Growth (%), National CPI > Growth (%), Urban, Food","Growth (%), Urban, Food",1,2024-25,1.65,2016-17,4.32,9
8,Inflation,تورم,"Growth (%), National CPI > Growth (%), Urban, Non-food","Growth (%), Urban, Non-food",1,2024-25,7.87,2016-17,5.13,9
8,Inflation,تورم,"Growth (%), National CPI > Growth (%), Urban, Core","Growth (%), Urban, Core",1,2024-25,8.49,2016-17,6.1,9
8,Inflation,تورم,"Growth (%), National CPI > Growth (%), Rural, Food","Growth (%), Rural, Food",1,2024-25,-0.92,2016-17,5.11,9
8,Inflation,تورم,"Growth (%), National CPI > Growth (%), Rural, Non-food","Growth (%), Rural, Non-food",1,2024-25,7.65,2016-17,4.48,9
8,Inflation,تورم,"Growth (%), National CPI > Growth (%), Rural, Core","Growth (%), Rural, Core",1,2024-25,11.09,2016-17,5.6,9
8,Inflation,تورم,"WPI, General","WPI, General",0,2007-08,170.15,1981-82,107.36,27
8,Inflation,تورم,"WPI, Food","WPI, Food",0,2007-08,173.27,1981-82,111.3,27
8,Inflation,تورم,"WPI, Raw Materials","WPI, Raw Materials",0,2007-08,156.57,1981-82,104.35,27
8,Inflation,تورم,"WPI, Fuel, Lighting & Lubricants","WPI, Fuel, Lighting & Lubricants",0,2007-08,223.34,1981-82,105.52,27
8,Inflation,تورم,"WPI, Manufactures","WPI, Manufactures",0,2007-08,128.33,1981-82,103.44,27
8,Inflation,تورم,"WPI, Building Materials","WPI, Building Materials",0,2007-08,177.18,1981-82,96.21,27
8,Inflation,تورم,Sensitive Price Indicator,Sensitive Price Indicator,0,2007-08,176.78,1981-82,115.38,27
8,Inflation,تورم,"WPI (2007-08), General","WPI (2007-08), General",0,2015-16,207.65,2008-09,118.93,8
8,Inflation,تورم,"WPI (2007-08), Agriculture Forestry & Fishery Product","WPI (2007-08), Agriculture Forestry & Fishery Product",0,2015-16,226.43,2008-09,119.1,8
8,Inflation,تورم,"WPI (2007-08), Ores & Minerals, Materials Ewlectricity Gas & Water","WPI (2007-08), Ores & Minerals, Materials Ewlectricity Gas & Water",0,2015-16,245.91,2008-09,125.31,8
8,Inflation,تورم,"WPI (2007-08), Food Product, Beverages & Tobacco, Textiles Appreal Leather Products","WPI (2007-08), Food Product, Beverages & Tobacco, Textiles Appreal Leather Products",0,2015-16,213.58,2008-09,114.57,8
8,Inflation,تورم,"WPI (2007-08), Other Transportable Goods","WPI (2007-08), Other Transportable Goods",0,2015-16,171.21,2008-09,125.21,8
8,Inflation,تورم,"WPI (2007-08)I, Metal Products Machinery & Equipment","WPI (2007-08)I, Metal Products Machinery & Equipment",0,2015-16,171.46,2008-09,109.07,8
8,Inflation,تورم,"WPI (2015-16), General","WPI (2015-16), General",0,2024-25,312.53,2016-17,104.45,9
8,Inflation,تورم,"WPI (2015-16), Agriculture Forestry & Fishery","WPI (2015-16), Agriculture Forestry & Fishery",0,2024-25,281.84,2016-17,108.15,9
8,Inflation,تورم,"WPI (2015-16), Ores/Minerals, Elec., Gas & water","WPI (2015-16), Ores/Minerals, Elec., Gas & water",0,2024-25,358.81,2016-17,99.32,9
8,Inflation,تورم,"WPI (2015-16), Food, Beverages Tobacco, Textiles, Textiles, Leather","WPI (2015-16), Food, Beverages Tobacco, Textiles, Textiles, Leather",0,2024-25,277.16,2016-17,105.63,9
8,Inflation,تورم,"WPI (2015-16), Food Products Beverages & Tobacco","WPI (2015-16), Food Products Beverages & Tobacco",0,2024-25,292.55,2016-17,103.82,9
8,Inflation,تورم,"WPI (2015-16), Textiles Apparels","WPI (2015-16), Textiles Apparels",0,2024-25,253.79,2016-17,109.42,9
8,Inflation,تورم,"WPI (2015-16), Leather Products","WPI (2015-16), Leather Products",0,2024-25,182.18,2016-17,101.83,9
8,Inflation,تورم,"WPI (2015-16), Other transportable Goods","WPI (2015-16), Other transportable Goods",0,2024-25,342.42,2016-17,101.69,9
8,Inflation,تورم,"WPI (2015-16), Metal Product Machinery & Equipment","WPI (2015-16), Metal Product Machinery & Equipment",0,2024-25,388.74,2016-17,103.22,9
8,Inflation,تورم,Consumer Price Index (%),Consumer Price Index (%),0,2024-25,4.49,1982-83,4.67,43
8,Inflation,تورم,Wholesale Price Index (%),Wholesale Price Index (%),0,2024-25,1.89,1982-83,5.36,43
8,Inflation,تورم,Sensitive Price Indicator (%),Sensitive Price Indicator (%),0,2024-25,3.81,1990-91,12.59,35
8,Inflation,تورم,Average Retail Prices of Wheat (Av.Qlty),Average Retail Prices of Wheat (Av.Qlty),0,2018-19,34.95,1960-61,0.45,59
8,Inflation,تورم,Average Retail Prices of Wheat Flour (Av.Qlty),Average Retail Prices of Wheat Flour (Av.Qlty),0,2024-25,1749.42,1960-61,0.75,65
8,Inflation,تورم,Average Retail Prices of Basmati Rice (Broken),Average Retail Prices of Basmati Rice (Broken),0,2024-25,205.41,1960-61,0.92,65
8,Inflation,تورم,Average Retail Prices of Moong Pulse (Washed),Average Retail Prices of Moong Pulse (Washed),0,2024-25,378.91,1960-61,0.57,65
8,Inflation,تورم,Average Retail Prices of Gram Pulse (Av.Qlty),Average Retail Prices of Gram Pulse (Av.Qlty),0,2024-25,350.65,1960-61,1.34,65
8,Inflation,تورم,Average Retail Prices of Beef (Cow/Buffalowithbone),Average Retail Prices of Beef (Cow/Buffalowithbone),0,2024-25,1035.66,1960-61,2.78,65
8,Inflation,تورم,Average Retail Prices of Chicken (Farm),Average Retail Prices of Chicken (Farm),0,2024-25,425.28,1969-70,2.71,49
8,Inflation,تورم,Average Retail Prices of Mutton (Goat)(Av.Qlty),Average Retail Prices of Mutton (Goat)(Av.Qlty),0,2024-25,1965.42,1960-61,0.53,65
8,Inflation,تورم,Average Retail Prices of Eggs Hen(Farm)Doz.,Average Retail Prices of Eggs Hen(Farm)Doz.,0,2024-25,292.11,1960-61,0.31,65
8,Inflation,تورم,Average Retail Prices of Potato (Av.Qlty),Average Retail Prices of Potato (Av.Qlty),0,2024-25,87.87,1969-70,1.27,56
8,Inflation,تورم,Average Retail Prices of Dry Onion (Av.Qlty),Average Retail Prices of Dry Onion (Av.Qlty),0,2024-25,112.88,1960-61,2.36,65
8,Inflation,تورم,Average Retail Prices of Tomato (Av.Qlty),Average Retail Prices of Tomato (Av.Qlty),0,2024-25,106.08,1960-61,3.29,65
8,Inflation,تورم,Average Retail Prices of Mustard Oil (Mill),Average Retail Prices of Mustard Oil (Mill),0,2024-25,535.34,1960-61,0.2,65
8,Inflation,تورم,Average Retail Prices of Vegetable Ghee (Loose),Average Retail Prices of Vegetable Ghee (Loose),0,2024-25,551.3,1960-61,3.68,65
8,Inflation,تورم,Average Retail Prices of Rock Salt (Powder),Average Retail Prices of Rock Salt (Powder),0,2024-25,71.51,1960-61,1.46,58
8,Inflation,تورم,Average Retail Prices of Red Chilies (Av.Qlty),Average Retail Prices of Red Chilies (Av.Qlty),0,2024-25,321.84,1960-61,1.05,65
8,Inflation,تورم,Average Retail Prices of Sugar (Open Market),Average Retail Prices of Sugar (Open Market),0,2024-25,151.96,1960-61,0.71,65
8,Inflation,تورم,Average Retail Prices of Gur (Sup. Qlty),Average Retail Prices of Gur (Sup. Qlty),0,2024-25,213.86,1960-61,2.25,65
8,Inflation,تورم,Average Retail Prices of Milk Fresh Ltr.,Average Retail Prices of Milk Fresh Ltr.,0,2024-25,197.12,1960-61,0.28,65
8,Inflation,تورم,Average Retail Prices of Tea in Packet (sup.Qlty) 250 grams,Average Retail Prices of Tea in Packet (sup.Qlty) 250 grams,0,2024-25,510.94,1960-61,1.6,65
8,Inflation,تورم,Average Retail Prices of Cigarettes Pkt,Average Retail Prices of Cigarettes Pkt,0,2024-25,234.79,1969-70,3.92,56
8,Inflation,تورم,Average Retail Prices of Coarse Latha Mtr.,Average Retail Prices of Coarse Latha Mtr.,0,2024-25,625.64,1969-70,19.95,55
8,Inflation,تورم,Average Retail Prices of Voil Printed Mtr.,Average Retail Prices of Voil Printed Mtr.,0,2024-25,292.85,1960-61,0.17,65
8,Inflation,تورم,Average Retail Prices of Shoes gents Bata,Average Retail Prices of Shoes gents Bata,0,2024-25,2499,1960-61,3.95,65
8,Inflation,تورم,Average Retail Prices of Firewood Kikar/Babul) 40 Kgs.,Average Retail Prices of Firewood Kikar/Babul) 40 Kgs.,0,2024-25,1274.03,1960-61,0.06,65
8,Inflation,تورم,Average Retail Prices of Match Box (40/50 Sticks) Each,Average Retail Prices of Match Box (40/50 Sticks) Each,0,2024-25,6.23,1965-66,0.67,60
8,Inflation,تورم,Average Retail Prices of Washing Soap 707/555 Cake,Average Retail Prices of Washing Soap 707/555 Cake,0,2024-25,6.23,1960-61,0.47,64
